164	RT @BCAppelbaum: Happening in the United States, right now: https://t.co/RSYeQM6lEE	25/09/17 18:21	naziasmirza	912381610397519000
165	The two best universities in the world are no longer in the United States https://t.co/xNeFDFeO2F https://t.co/LaFdLEfDMU	25/09/17 18:21	VamceK	912381606006022000
166	RT @nicholas_bagley: Graham-Cassidy includes a $500 million bribe to states with waivers that cover reinsurance - which is to say, Alaska.…	25/09/17 18:21	Dudleyland	912381605955690000
167	Republicans are giving block grants to the states &amp; ppl like Brenda Dare will be helped w/ those grants. Stop lying! https://t.co/Mr3fd6XVmx	25/09/17 18:21	BeachDreamin291	912381605691428000
168	RT @RedTRaccoon: RETWEET to remind @realdonaldtrump that he has the USNS COMFORT at his disposal &amp; Puerto Rico is part of the United States…	25/09/17 18:21	sunflwer1975	912381604915429000
169	@repjoecrowley @HouseDemocrats They only want block grant to take money from GOP states that chose to expand medica… https://t.co/MQkcgAJ5Zu	25/09/17 18:21	jalupa	912381600427642000
170	RT @BLMLA: Y'all know that #PuertoRico is a part of the United States, right? #HurricaneMaria	25/09/17 18:21	blaqgirlmagiq	912381599022567000
171	RT @JoyAnnReid: Reminder: the president of the United States thinks protest is perfectly fine for neo-Nazis but a firing offense for black…	25/09/17 18:21	Ohdamjoel	912381598464606000
172	"RT @RedTRaccoon: I'm going to clear something up for everyone._x000D_
_x000D_
Puerto Rico is part of the United States._x000D_
_x000D_
These are American citizens._x000D_
_x000D_
#P…"	25/09/17 18:21	MeMeCherry	912381597394989000
173	@michaelkeyes @cristinalaila1 Truly this is about attacking UNITED STATES..which is to divide..thats y left oks eve… https://t.co/9lmYX1pgt9	25/09/17 18:21	URGR82DAY	912381596849799000
174	@PaulBegala @dspov States are putting together aid packages for Puerto Rico - they need to be transported to mainla… https://t.co/5PwVPTPAQG	25/09/17 18:21	Mar13980	912381596078030000
175	"Chads are back!_x000D_
Voting machine concerns have states eyeing return to paper ballots https://t.co/tHOH7x4QVx via the @FoxNews"	25/09/17 18:21	SpaceWeasel	912381594828181000
176	@USSupremeCourt Fix the United States Codes.	25/09/17 18:21	DriessenLukas	912381592391254000
177	RT @BLMLA: Y'all know that #PuertoRico is a part of the United States, right? #HurricaneMaria	25/09/17 18:21	RodYork	912381590675890000
178	RT @RedTRaccoon: RETWEET to remind @realdonaldtrump that he has the USNS COMFORT at his disposal &amp; Puerto Rico is part of the United States…	25/09/17 18:21	BrennanBartley	912381590013059000
179	RT @Billbrowder: Seems to be a pretty bold assumption that 21 states' elections were targeted by Russians and none were compromised https:/…	25/09/17 18:21	gertrude1306	912381589832847000
180	@realDonaldTrump People will stand for the US anthem, the moment you start to stand for the real values of the Unit… https://t.co/l5T8wNn0GP	25/09/17 18:21	olibrecht	912381589358817000
181	RT @AmitShah: Had a meeting with CM's and Deputy CM's of BJP governed states at BJP HQ, New Delhi. https://t.co/nfOzE3ApzD	25/09/17 18:21	kochar_pankaj	912381584157827000
182	RT @RedTRaccoon: RETWEET to remind @realdonaldtrump that he has the USNS COMFORT at his disposal &amp; Puerto Rico is part of the United States…	25/09/17 18:21	kbon2017	912381583033864000
183	RT @JoyAnnReid: Reminder: the president of the United States thinks protest is perfectly fine for neo-Nazis but a firing offense for black…	25/09/17 18:21	streetsigns	912381582161453000
184	@cspan Hatch states purpose of the hearing is to respectfully discuss ideas and become better informed on particular issues. #GrahamCassidy	25/09/17 18:21	mjbpgh	912381581528059000
185	RT @RedTRaccoon: RETWEET to remind @realdonaldtrump that he has the USNS COMFORT at his disposal &amp; Puerto Rico is part of the United States…	25/09/17 18:21	beth3551	912381580802498000
186	"RT @frozenblueber: the 5 states of online:_x000D_
•self loathing_x000D_
•horny self loathing_x000D_
•hungry self loathing_x000D_
•how does this idiot have a career in…"	25/09/17 18:21	warlick	912381580718505000
187	‘This is hardball’: #Trump and #Republicans bolster red states, punish blue https://t.co/tZ8cLvWpvt via @WPJohnWagner	25/09/17 18:21	Reinlwapo	912381580714397000
188	RT @nitin_gadkari: Discussed various water resources projects with Hon'ble CMs of different states /1 https://t.co/Pd1j0jMeqM	25/09/17 18:21	Aashutosh_2017	912381577925193000
189	.@StacyLeMelle I dont understand why #Democrats arent teaming up w/plethora of lawyers &amp; at states with #VoterID laws #FutureofDems WHY NOT?	25/09/17 18:21	tanyadomi	912381577568636000
190	Everyone wanna leave the states &amp; my ass tryna go there..I hope I get approved or me and babe will be the next ones on 90 day fiance <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>	25/09/17 18:21	LynMacNeil_	912381576469712000
191	RT @yugbug: The part where Mark told me I didn't have to go to a fansign in Korea just to see them when they will come to the States. I'm s…	25/09/17 18:21	shiroGotMoo	912381576331358000
192	@LindseyGrahamSC Liar. U cut $ to most states in favor of block grants w/less $ &amp; end Medicaid. Not a HC bill; savi… https://t.co/F4PFR7kL1z	25/09/17 18:21	grtamericanovel	912381573869252000
193	"@marcorubio #marcorubio_x000D_
Why r u voting yes on #GrahamCassidyBill?_x000D_
No hearings cept 1show hearing!_x000D_
Why r Dem states loosing funding?_x000D_
Vote NO!"	25/09/17 18:21	JFDSFla	912381573722501000
194	RT @Ed_Husain: Strange how people who want a united Europe want to further divide the Middle East with a 'Kurdistan'. Not enough fighting s…	25/09/17 18:21	SernurY	912381569385590000
195	RT @superdeluxe: there's like a 2% chance that trump knows that puerto rico is a part of the united states	25/09/17 18:21	nikkitsak	912381569091952000
196	RT @PoliticusSarah: Even The Bribe Is Bogus: Alaska And Other States Get Screwed Under Graham-Cassidy via @politicususa https://t.co/ccYIH3…	25/09/17 18:21	mainstmike	912381566818566000
197	RT @deval_g: Govt on Monday held a workshop with the states to identify &amp; fill the gaps tribals faced for 'minor forest produce'  https://t…	25/09/17 18:21	Pri_vision	912381565136658000
198	RT @PFTCommenter: Donald Trump shoud destroy the NFL by forming a United States Football League to compete directley. MY COLUMN https://t.c…	25/09/17 18:21	MikeG4Hunnitt	912381564549570000
199	RT @helenprejean: The former slave states are the current death penalty states. It's not a coincidence. Racism infects our entire criminal…	25/09/17 18:21	andinov1009	912381563530334000
200	RT @YourAnonCentral: @realDonaldTrump #NorthKorea can hit most of United States: #US officials https://t.co/s9eHJocyne	25/09/17 18:21	govermentwaste	912381562490097000
